Id,SalePrice
2736,143785.6457001242
2737,125842.6082589776
2738,149693.90726470834
2739,170695.30129367218
2740,129253.02718201265
2741,157171.7526166376
2742,157552.45041824717
2743,157454.578658333
2744,163226.352812475
2745,146678.79162393502
2746,135861.0412888287
2747,168821.66087552818
2748,144238.56247824864
2749,133178.05603007125
2750,123968.71629495488
2751,123304.0805539476
2752,274528.4285334939
2753,164721.09011365497
2754,212066.04625667084
2755,127183.78011290674
2756,85072.39608766911
2757,79954.86028630436
2758,81758.54953597391
2759,160734.14980655783
2760,135082.59285185885
2761,156595.803957777
2762,146811.05039980361
2763,224408.9856359177
2764,170679.87693347718
2765,297753.5927509539
2766,139813.51324660736
2767,98214.73773382208
2768,117082.07970183511
2769,139905.36265681707
2770,164772.62883254242
2771,119273.38766770612
2772,125572.59138717288
2773,179788.81418850136
2774,142259.72966618335
2775,129437.55099506739
2776,142762.76479050118
2777,148674.5313658987
2778,139024.87526629496
2779,145140.66581337797
2780,102325.43790145259
2781,85152.37022598206
2782,96237.84094203013
2783,88412.86125902647
2784,134274.5122508782
2785,135350.30012381566
2786,62504.21899149006
2787,119625.52718508233
2788,77834.34744698912
2789,222091.28641605316
2790,90351.29097516205
2791,122008.62326963263
2792,65131.90144753807
2793,178315.14498588388
2794,114421.31675538146
2795,107098.55026678334
2796,95249.10567703495
2797,211631.60188634662
2798,111483.21914491025
2799,105683.23015664141
2800,86033.53252858389
2801,114923.8094732691
2802,151230.60152401033
2803,171368.88236165463
2804,141110.57270585516
2805,104760.23735643338
2806,97921.25908131003
2807,182039.4585707385
2808,156916.04609610102
2809,132256.16829527085
2810,137339.3488627196
2811,167323.33097060124
2812,155640.27819067248
2813,148111.13386887402
2814,166737.05602108326
2815,107645.93293222555
2816,223170.47977549754
2817,139128.39437352878
2818,128729.47299917137
2819,189254.70312913033
2820,154376.9965038826
2821,129003.80149279033
2822,200910.99582307425
2823,277888.16016381554
2824,196771.9939775225
2825,168351.14971272944
2826,129358.24760874284
2827,159670.23690326506
2828,274478.7899525521
2829,197376.80170943253
2830,244620.0938334195
2831,200325.00455606318
2832,266676.8633431878
2833,281369.35368071904
2834,219438.57748594135
2835,217910.30086132366
2836,202876.2087055583
2837,160115.41042666518
2838,153796.93743625938
2839,187129.27630096956
2840,204780.25044864506
2841,213052.76608085498
2842,232075.33602367318
2843,145674.28335901542
2844,159262.81219018498
2845,120510.4616495374
2846,217458.96914360524
2847,212185.4533333025
2848,232885.84249255699
2849,234803.0166035199
2850,332615.8503749584
2851,258552.53661552852
2852,252303.2569556449
2853,269113.66499586334
2854,155266.78407112436
2855,219408.37644566744
2856,216098.93967942934
2857,201447.37440355367
2858,217956.99042395828
2859,132083.2840707811
2860,126178.67568998813
2861,142248.84291236455
2862,212397.94074248272
2863,135285.28997460942
2864,311494.1990370237
2865,162557.83501382914
2866,203126.9257482595
2867,87331.37117965327
2868,110533.92052396419
2869,124552.21579138539
2870,170417.0565530002
2871,118135.31415954056
2872,56137.750434612906
2873,117947.0600341681
2874,150758.88559574555
2875,122035.20794143944
2876,198214.0354371479
2877,143609.37168939726
2878,171220.84219542402
2879,155064.18182689155
2880,109173.09634360745
2881,136156.57013821765
2882,159866.73735303426
2883,188251.80045779675
2884,189254.52780017623
2885,172064.0208688528
2886,198221.51533713395
2887,110692.53712637209
2888,130328.40461703937
2889,72726.52451128166
2890,84992.12059126908
2891,142857.2626467811
2892,58707.0090851696
2893,115274.18729579147
2894,54616.2735284453
2895,326939.8638297763
2896,298699.8915113289
2897,187396.26566379823
2898,164130.9337662705
2899,227200.0095344222
2900,150183.2571411066
2901,194966.10928139373
2902,212981.59664797026
2903,377403.05288012483
2904,399651.8956546316
2905,113543.8413786502
2906,214297.50814214165
2907,116586.22574997444
2908,132823.7769837568
2909,152346.0452631822
2910,90258.06775923337
2911,89572.40762886031
2912,148632.6637730887
2913,94312.0388931113
2914,80929.98513512385
2915,79610.01864105697
2916,89572.40762886031
2917,177820.69364060074
2918,124328.99300387828
2919,268237.3022966659
